Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Product_Category,Product_Name,Sales,Quantity,Profit,Year,Month,Month_Name
ORD104947,2023-11-19,CUST4481,Consumer,Central,Office Supplies,Printer,12202.69,3,-428.16,2023,11,November
ORD104948,2021-10-23,CUST8538,Consumer,Central,Technology,Desk,14004.47,7,2666.71,2021,10,October
ORD104949,2023-09-13,CUST4180,Consumer,South,Office Supplies,Phone,14428.59,2,-292.66,2023,9,September
ORD104950,2023-07-15,CUST2730,Consumer,West,Furniture,Laptop,10332.03,3,-817.01,2023,7,July
ORD104951,2022-10-02,CUST1035,Consumer,South,Furniture,Monitor,11574.34,11,-645.35,2022,10,October
ORD104952,2021-12-06,CUST2020,Consumer,East,Technology,Printer,12645.49,11,21.21,2021,12,December
ORD104953,2022-09-20,CUST6534,Consumer,Central,Furniture,Monitor,11895.94,10,3758.96,2022,9,September
ORD104954,2022-03-15,CUST8161,Consumer,West,Office Supplies,Chair,2848.11,3,4980.88,2022,3,March
ORD104955,2024-03-13,CUST9009,Consumer,South,Office Supplies,Monitor,83.94,4,1638.43,2024,3,March
ORD104956,2023-07-31,CUST4117,Consumer,Central,Furniture,Phone,8628.41,11,-1142.94,2023,7,July
ORD104957,2023-04-10,CUST3535,Consumer,East,Office Supplies,Phone,9392.12,11,3568.33,2023,4,April
ORD104958,2022-06-03,CUST5714,Corporate,South,Office Supplies,Pen,3426.17,6,-1161.01,2022,6,June
ORD104959,2023-09-03,CUST9337,Corporate,South,Furniture,Phone,2851.44,12,-275.5,2023,9,September
ORD104960,2023-12-05,CUST5963,Home Office,West,Office Supplies,Tablet,8007.52,1,4669.88,2023,12,December
ORD104961,2023-08-13,CUST7091,Consumer,South,Furniture,Desk,13403.0,12,-496.44,2023,8,August
ORD104962,2024-06-16,CUST2026,Consumer,South,Technology,Printer,2857.68,5,1983.11,2024,6,June
ORD104963,2023-08-10,CUST4665,Consumer,South,Furniture,Phone,13131.49,7,4334.35,2023,8,August
ORD104964,2023-08-02,CUST2286,Consumer,Central,Technology,Desk,12951.75,7,2981.54,2023,8,August
ORD104965,2021-06-04,CUST3846,Home Office,Central,Office Supplies,Pen,3792.53,10,3396.41,2021,6,June
ORD104966,2024-04-19,CUST9512,Consumer,East,Technology,Monitor,11975.79,7,-252.01,2024,4,April
ORD104967,2024-05-23,CUST8774,Consumer,East,Furniture,Phone,14382.21,8,3862.6,2024,5,May
ORD104968,2021-03-29,CUST3293,Consumer,South,Furniture,Chair,2408.09,12,129.56,2021,3,March
ORD104969,2024-07-03,CUST2612,Home Office,South,Furniture,Phone,8212.32,2,1557.8,2024,7,July
ORD104970,2024-01-02,CUST1476,Corporate,East,Technology,Phone,12109.29,7,1345.14,2024,1,January
ORD104971,2023-07-20,CUST8426,Consumer,West,Office Supplies,Phone,5010.87,12,1425.01,2023,7,July
ORD104972,2021-06-28,CUST9974,Home Office,West,Office Supplies,Printer,1187.97,11,3685.05,2021,6,June
ORD104973,2021-07-31,CUST2947,Home Office,West,Technology,Pen,1885.64,11,944.93,2021,7,July
ORD104974,2024-06-11,CUST4331,Consumer,Central,Technology,Laptop,5033.98,8,3844.55,2024,6,June
ORD104975,2022-04-10,CUST6260,Consumer,West,Technology,Monitor,686.43,5,4386.13,2022,4,April
ORD104976,2024-05-31,CUST7066,Consumer,West,Furniture,Phone,730.95,1,4087.7,2024,5,May
ORD104977,2022-09-23,CUST8647,Corporate,South,Technology,Printer,14622.42,7,4412.34,2022,9,September
ORD104978,2023-04-05,CUST6469,Consumer,East,Technology,Phone,1890.91,12,-568.77,2023,4,April
ORD104979,2024-07-11,CUST2593,Home Office,West,Furniture,Laptop,2491.98,13,3377.15,2024,7,July
ORD104980,2024-05-15,CUST8704,Consumer,West,Technology,Chair,8883.59,12,1127.87,2024,5,May
ORD104981,2022-08-30,CUST7154,Home Office,West,Office Supplies,Chair,12232.21,2,3638.6,2022,8,August
ORD104982,2023-06-04,CUST1256,Corporate,Central,Technology,Phone,2436.87,5,724.78,2023,6,June
ORD104983,2022-01-01,CUST7512,Corporate,East,Office Supplies,Tablet,693.3,1,2202.52,2022,1,January
ORD104984,2021-10-03,CUST3991,Consumer,South,Technology,Phone,3335.25,6,-1203.83,2021,10,October
ORD104985,2022-01-15,CUST2417,Home Office,West,Office Supplies,Phone,7583.79,7,1591.11,2022,1,January
ORD104986,2024-08-25,CUST8760,Corporate,Central,Office Supplies,Printer,14872.32,4,-25.46,2024,8,August
ORD104987,2024-07-15,CUST8965,Corporate,West,Office Supplies,Monitor,9290.31,8,1394.81,2024,7,July
ORD104988,2023-08-03,CUST5114,Consumer,West,Technology,Desk,3365.64,10,3509.77,2023,8,August
ORD104989,2023-12-24,CUST9301,Home Office,East,Furniture,Tablet,215.23,10,-4.63,2023,12,December
ORD104990,2023-03-21,CUST3552,Consumer,West,Office Supplies,Desk,2532.57,14,3611.04,2023,3,March
ORD104991,2024-10-05,CUST6407,Home Office,West,Furniture,Desk,9859.93,13,3681.87,2024,10,October
ORD104992,2023-07-14,CUST5733,Consumer,West,Office Supplies,Desk,4814.17,3,4026.98,2023,7,July
ORD104993,2022-05-09,CUST3042,Corporate,East,Office Supplies,Phone,8348.09,5,-1385.38,2022,5,May
ORD104994,2024-01-27,CUST3181,Home Office,East,Office Supplies,Tablet,8808.14,13,-1967.66,2024,1,January
ORD104995,2023-12-31,CUST5492,Consumer,South,Office Supplies,Tablet,2427.33,2,2456.37,2023,12,December
ORD104996,2021-12-30,CUST4558,Corporate,West,Furniture,Pen,6158.12,9,-1631.95,2021,12,December
ORD104997,2022-07-24,CUST4658,Consumer,Central,Furniture,Printer,8327.7,13,890.93,2022,7,July
ORD104998,2023-02-02,CUST3694,Consumer,East,Office Supplies,Phone,13014.93,7,4318.99,2023,2,February
ORD104999,2021-10-03,CUST4884,Corporate,Central,Technology,Desk,12002.54,7,-193.26,2021,10,October
ORD105000,2021-02-19,CUST5780,Consumer,West,Office Supplies,Tablet,10119.26,11,-129.27,2021,2,February
ORD105001,2024-10-13,CUST4284,Consumer,Central,Office Supplies,Chair,11668.93,6,2082.67,2024,10,October
ORD105002,2022-12-29,CUST6952,Consumer,East,Office Supplies,Tablet,14378.82,2,4896.04,2022,12,December
ORD105003,2023-06-25,CUST8517,Consumer,West,Furniture,Printer,11456.39,3,-1273.7,2023,6,June
ORD105004,2023-07-17,CUST7162,Corporate,East,Technology,Desk,3099.53,8,4728.06,2023,7,July
ORD105005,2022-07-18,CUST6106,Consumer,Central,Office Supplies,Monitor,5074.47,2,2469.7,2022,7,July
ORD105006,2023-02-22,CUST3166,Corporate,West,Technology,Laptop,5550.25,6,3309.34,2023,2,February
ORD105007,2022-04-30,CUST5397,Consumer,East,Technology,Printer,6591.46,2,-754.84,2022,4,April
ORD105008,2024-01-13,CUST8668,Consumer,West,Office Supplies,Desk,9521.91,13,2194.22,2024,1,January
ORD105009,2022-08-07,CUST4392,Consumer,East,Technology,Pen,6330.85,2,-914.6,2022,8,August
ORD105010,2024-08-12,CUST4711,Consumer,South,Office Supplies,Laptop,7004.6,1,1398.08,2024,8,August
ORD105011,2021-08-24,CUST6879,Consumer,South,Technology,Laptop,8917.42,11,984.45,2021,8,August
ORD105012,2021-02-25,CUST2586,Consumer,South,Technology,Chair,12166.46,14,3262.94,2021,2,February
ORD105013,2021-12-26,CUST8138,Consumer,South,Furniture,Phone,6754.68,4,580.23,2021,12,December
ORD105014,2021-04-20,CUST8662,Consumer,South,Office Supplies,Monitor,9477.01,2,-1477.17,2021,4,April
ORD105015,2021-07-11,CUST8404,Consumer,South,Furniture,Phone,7002.79,13,4610.25,2021,7,July
ORD105016,2023-06-23,CUST9556,Corporate,East,Office Supplies,Desk,14963.61,8,-985.04,2023,6,June
ORD105017,2024-01-22,CUST4939,Corporate,East,Technology,Desk,14155.5,4,682.07,2024,1,January
ORD105018,2023-05-12,CUST4199,Consumer,South,Furniture,Monitor,8134.88,1,1642.36,2023,5,May
ORD105019,2022-07-22,CUST7941,Consumer,West,Technology,Tablet,12239.97,14,4213.31,2022,7,July
ORD105020,2023-12-20,CUST1981,Consumer,South,Furniture,Printer,12955.59,11,-1326.62,2023,12,December
ORD105021,2022-10-12,CUST4552,Corporate,South,Office Supplies,Phone,466.66,1,2736.84,2022,10,October
ORD105022,2021-02-08,CUST1921,Corporate,South,Technology,Monitor,13805.73,13,1013.95,2021,2,February
ORD105023,2023-12-09,CUST4658,Consumer,West,Technology,Chair,12913.38,12,3512.04,2023,12,December
ORD105024,2024-12-14,CUST4995,Consumer,East,Technology,Phone,12292.41,6,4095.71,2024,12,December
ORD105025,2022-09-29,CUST8064,Home Office,Central,Office Supplies,Laptop,8536.21,9,-518.18,2022,9,September
ORD105026,2023-11-03,CUST6052,Consumer,West,Office Supplies,Pen,3455.27,2,2298.98,2023,11,November
ORD105027,2021-02-05,CUST6406,Consumer,South,Technology,Phone,7547.73,12,1666.67,2021,2,February
ORD105028,2021-04-11,CUST5277,Consumer,South,Office Supplies,Desk,12000.26,11,2044.14,2021,4,April
ORD105029,2024-01-15,CUST2474,Consumer,South,Technology,Laptop,6802.4,5,3986.69,2024,1,January
ORD105030,2024-05-31,CUST8098,Consumer,Central,Office Supplies,Desk,14810.84,13,71.13,2024,5,May
ORD105031,2024-09-23,CUST4767,Consumer,West,Furniture,Phone,3438.71,7,93.4,2024,9,September
ORD105032,2021-06-15,CUST7719,Corporate,South,Office Supplies,Desk,13666.12,11,3020.17,2021,6,June
ORD105033,2022-01-18,CUST9594,Consumer,West,Technology,Pen,4875.72,5,1542.12,2022,1,January
ORD105034,2024-10-31,CUST1612,Home Office,South,Technology,Tablet,12587.64,5,2212.93,2024,10,October
ORD105035,2023-03-01,CUST8286,Consumer,East,Office Supplies,Pen,6545.78,11,3438.89,2023,3,March
ORD105036,2021-01-31,CUST4017,Corporate,West,Office Supplies,Pen,12497.58,13,608.81,2021,1,January
ORD105037,2024-10-30,CUST5788,Consumer,South,Technology,Printer,8858.97,3,224.0,2024,10,October
ORD105038,2021-01-11,CUST8102,Consumer,East,Office Supplies,Tablet,13611.91,5,898.51,2021,1,January
ORD105039,2024-08-18,CUST4201,Home Office,West,Office Supplies,Pen,7204.29,1,-1820.04,2024,8,August
ORD105040,2021-04-06,CUST1752,Consumer,East,Furniture,Phone,14000.95,9,3737.41,2021,4,April
ORD105041,2024-04-28,CUST8556,Home Office,West,Technology,Pen,1954.68,1,716.38,2024,4,April
ORD105042,2022-03-29,CUST2341,Corporate,West,Furniture,Phone,12143.85,12,920.81,2022,3,March
ORD105043,2021-07-11,CUST9696,Corporate,Central,Furniture,Pen,3350.85,3,3501.68,2021,7,July
ORD105044,2022-05-01,CUST8014,Consumer,Central,Technology,Pen,3488.21,8,-569.41,2022,5,May
ORD105045,2024-07-13,CUST7755,Corporate,West,Office Supplies,Monitor,1031.08,1,-952.27,2024,7,July
ORD105046,2024-12-18,CUST4482,Consumer,Central,Office Supplies,Chair,10990.52,7,4368.38,2024,12,December
ORD105047,2024-02-26,CUST8728,Home Office,West,Technology,Phone,9675.14,13,4471.14,2024,2,February
ORD105048,2021-08-26,CUST6565,Corporate,West,Technology,Phone,5059.6,3,3559.76,2021,8,August
ORD105049,2024-10-10,CUST8611,Consumer,Central,Furniture,Printer,14638.03,3,-942.42,2024,10,October
ORD105050,2024-02-10,CUST8930,Home Office,Central,Office Supplies,Desk,918.94,5,3789.97,2024,2,February
ORD105051,2024-09-28,CUST7517,Consumer,South,Office Supplies,Printer,11559.43,14,4541.53,2024,9,September
ORD105052,2024-03-14,CUST3422,Home Office,South,Office Supplies,Monitor,3995.51,6,3974.92,2024,3,March
ORD105053,2023-12-25,CUST9865,Corporate,Central,Technology,Printer,1051.84,2,805.91,2023,12,December
ORD105054,2024-06-24,CUST6985,Consumer,Central,Office Supplies,Printer,9569.38,3,-1355.41,2024,6,June
ORD105055,2023-01-05,CUST7947,Corporate,West,Furniture,Pen,4970.04,7,675.74,2023,1,January
ORD105056,2023-09-18,CUST9784,Corporate,West,Furniture,Tablet,6785.12,14,-1970.31,2023,9,September
ORD105057,2023-04-05,CUST8635,Corporate,South,Technology,Printer,7118.11,6,1635.53,2023,4,April
ORD105058,2021-04-16,CUST4668,Consumer,Central,Furniture,Chair,658.19,12,-1921.12,2021,4,April
ORD105059,2021-06-30,CUST7462,Consumer,Central,Office Supplies,Desk,8000.19,12,1916.46,2021,6,June
ORD105060,2021-07-03,CUST4138,Consumer,West,Technology,Printer,637.87,7,1147.71,2021,7,July
ORD105061,2021-08-14,CUST5509,Home Office,South,Technology,Desk,2785.31,2,405.55,2021,8,August
ORD105062,2023-02-16,CUST3500,Consumer,East,Office Supplies,Laptop,10765.47,7,101.25,2023,2,February
ORD105063,2023-03-01,CUST3793,Home Office,South,Technology,Tablet,10867.92,1,3806.07,2023,3,March
ORD105064,2024-01-18,CUST5293,Consumer,East,Technology,Laptop,91.92,6,1577.48,2024,1,January
ORD105065,2022-11-19,CUST6399,Consumer,West,Furniture,Printer,12740.73,9,11.77,2022,11,November
ORD105066,2022-06-14,CUST1299,Consumer,West,Furniture,Chair,179.99,11,2773.8,2022,6,June
ORD105067,2024-10-26,CUST2906,Home Office,Central,Furniture,Laptop,14535.84,13,2197.39,2024,10,October
ORD105068,2023-08-30,CUST3485,Consumer,West,Technology,Tablet,8428.57,8,227.95,2023,8,August
ORD105069,2023-07-25,CUST8459,Consumer,East,Office Supplies,Laptop,5554.29,11,4917.84,2023,7,July
ORD105070,2024-11-23,CUST9398,Home Office,East,Furniture,Chair,9125.96,2,3442.9,2024,11,November
ORD105071,2021-04-16,CUST7120,Corporate,Central,Furniture,Pen,2270.57,9,2837.65,2021,4,April
ORD105072,2024-07-18,CUST9485,Home Office,West,Technology,Printer,7184.78,12,-1321.91,2024,7,July
ORD105073,2023-04-11,CUST2873,Home Office,West,Technology,Phone,10347.5,11,-1024.02,2023,4,April
ORD105074,2022-11-10,CUST7102,Home Office,West,Office Supplies,Laptop,9833.81,10,2038.83,2022,11,November
ORD105075,2023-04-29,CUST7172,Corporate,South,Furniture,Chair,13618.72,14,4403.47,2023,4,April
ORD105076,2023-11-22,CUST7322,Corporate,South,Technology,Tablet,4301.33,14,1273.3,2023,11,November
ORD105077,2022-01-28,CUST3088,Corporate,South,Furniture,Laptop,1104.29,11,-1014.54,2022,1,January
ORD105078,2021-02-09,CUST8637,Consumer,East,Technology,Desk,5619.2,9,1755.08,2021,2,February
ORD105079,2022-10-22,CUST6311,Corporate,South,Furniture,Monitor,2035.39,13,4596.62,2022,10,October
ORD105080,2024-05-26,CUST7487,Consumer,South,Office Supplies,Laptop,13404.37,8,1990.15,2024,5,May
ORD105081,2023-09-08,CUST7880,Home Office,Central,Technology,Phone,14720.83,6,3905.02,2023,9,September
ORD105082,2024-01-11,CUST5721,Corporate,East,Furniture,Monitor,9535.89,4,4015.16,2024,1,January
ORD105083,2023-04-25,CUST4426,Home Office,Central,Furniture,Desk,11916.45,7,-555.21,2023,4,April
ORD105084,2021-07-20,CUST1528,Consumer,West,Technology,Phone,10465.62,2,1761.67,2021,7,July
ORD105085,2022-03-23,CUST2924,Corporate,Central,Technology,Pen,8242.08,8,-1506.9,2022,3,March
ORD105086,2024-12-22,CUST7460,Corporate,East,Technology,Chair,12432.39,1,-1021.76,2024,12,December
ORD105087,2023-11-28,CUST6976,Home Office,Central,Furniture,Pen,13404.21,7,833.63,2023,11,November
ORD105088,2024-05-19,CUST7021,Consumer,West,Office Supplies,Desk,7714.29,6,-1524.25,2024,5,May
ORD105089,2022-03-20,CUST1862,Consumer,Central,Office Supplies,Laptop,12176.54,4,-1121.6,2022,3,March
ORD105090,2024-09-12,CUST5320,Corporate,Central,Office Supplies,Pen,5882.33,14,-432.24,2024,9,September
ORD105091,2023-01-31,CUST4494,Corporate,West,Technology,Desk,3538.0,7,3011.32,2023,1,January
ORD105092,2021-08-15,CUST7052,Consumer,West,Technology,Pen,6971.63,1,-1198.23,2021,8,August
ORD105093,2021-02-17,CUST9259,Home Office,West,Technology,Monitor,3748.58,1,3435.75,2021,2,February
ORD105094,2023-11-08,CUST2642,Consumer,Central,Office Supplies,Phone,5908.08,3,1915.72,2023,11,November
ORD105095,2023-07-01,CUST6196,Corporate,Central,Office Supplies,Desk,9627.76,8,4886.68,2023,7,July
ORD105096,2021-07-06,CUST7999,Consumer,West,Technology,Tablet,2620.54,7,-1460.2,2021,7,July
ORD105097,2021-12-11,CUST8322,Consumer,West,Furniture,Laptop,10878.68,12,3599.07,2021,12,December
ORD105098,2021-08-12,CUST4143,Home Office,Central,Furniture,Pen,13448.66,13,1295.15,2021,8,August
ORD105099,2023-04-10,CUST2470,Consumer,West,Office Supplies,Monitor,5768.82,1,-1696.68,2023,4,April
ORD105100,2022-05-03,CUST6678,Home Office,South,Office Supplies,Tablet,14619.8,7,3841.89,2022,5,May
ORD105101,2023-05-27,CUST2382,Home Office,Central,Technology,Chair,10350.67,7,1636.85,2023,5,May
ORD105102,2023-04-29,CUST6396,Home Office,Central,Technology,Pen,8651.71,13,949.43,2023,4,April
ORD105103,2024-06-06,CUST8114,Consumer,East,Office Supplies,Desk,4593.95,14,2531.86,2024,6,June
ORD105104,2024-11-14,CUST2705,Home Office,Central,Technology,Printer,296.2,5,718.3,2024,11,November
ORD105105,2023-09-06,CUST6997,Consumer,West,Furniture,Laptop,6229.42,1,1274.8,2023,9,September
ORD105106,2023-10-14,CUST7063,Consumer,West,Technology,Monitor,13680.15,7,247.63,2023,10,October
ORD105107,2021-07-07,CUST8962,Consumer,West,Furniture,Pen,12070.97,11,-58.98,2021,7,July
ORD105108,2021-09-27,CUST9096,Consumer,West,Technology,Tablet,14743.01,10,1141.42,2021,9,September
ORD105109,2021-11-06,CUST3594,Home Office,South,Technology,Tablet,12123.72,10,1026.59,2021,11,November
ORD105110,2024-03-01,CUST2315,Corporate,East,Technology,Desk,10956.39,1,-1307.87,2024,3,March
ORD105111,2024-01-01,CUST9139,Home Office,East,Furniture,Chair,1348.92,6,-45.16,2024,1,January
ORD105112,2023-04-25,CUST9759,Consumer,East,Furniture,Laptop,14696.36,3,-950.56,2023,4,April
ORD105113,2024-04-25,CUST3704,Home Office,South,Office Supplies,Phone,4415.09,2,241.06,2024,4,April
ORD105114,2022-05-01,CUST6725,Consumer,East,Technology,Tablet,3694.97,1,1562.79,2022,5,May
ORD105115,2024-04-29,CUST5691,Home Office,South,Technology,Laptop,488.73,12,1971.41,2024,4,April
ORD105116,2024-12-16,CUST9839,Home Office,South,Office Supplies,Chair,6053.23,8,3818.05,2024,12,December
ORD105117,2021-04-30,CUST1124,Consumer,South,Office Supplies,Chair,13425.43,1,1411.05,2021,4,April
ORD105118,2021-08-08,CUST6097,Corporate,South,Technology,Monitor,11553.64,9,-626.41,2021,8,August
ORD105119,2021-02-22,CUST5807,Corporate,East,Technology,Desk,8813.84,5,1225.77,2021,2,February
ORD105120,2024-12-06,CUST2970,Consumer,Central,Technology,Pen,11214.26,5,4684.24,2024,12,December
ORD105121,2024-06-14,CUST3762,Consumer,West,Office Supplies,Monitor,839.5,3,4019.78,2024,6,June
ORD105122,2023-01-28,CUST6517,Home Office,Central,Office Supplies,Laptop,2861.11,10,2946.78,2023,1,January
ORD105123,2023-01-08,CUST1814,Consumer,West,Office Supplies,Monitor,7048.38,3,817.4,2023,1,January
ORD105124,2022-12-21,CUST4101,Consumer,West,Office Supplies,Printer,10052.05,5,-39.06,2022,12,December
ORD105125,2022-02-10,CUST2654,Consumer,South,Technology,Chair,8555.8,1,1195.76,2022,2,February
ORD105126,2022-08-31,CUST1131,Corporate,West,Technology,Chair,2347.6,13,2665.42,2022,8,August
ORD105127,2023-10-18,CUST9422,Consumer,Central,Technology,Laptop,12333.9,9,4196.39,2023,10,October
ORD105128,2022-02-26,CUST1394,Corporate,Central,Office Supplies,Phone,2078.88,11,4621.52,2022,2,February
ORD105129,2022-12-13,CUST8319,Corporate,Central,Furniture,Chair,3803.36,8,3389.24,2022,12,December
ORD105130,2021-09-04,CUST4573,Consumer,West,Office Supplies,Chair,14206.32,7,2421.06,2021,9,September
ORD105131,2021-03-13,CUST8106,Consumer,West,Technology,Monitor,14071.08,11,-1538.13,2021,3,March
ORD105132,2021-07-04,CUST6625,Corporate,South,Office Supplies,Tablet,2523.17,3,2449.39,2021,7,July
ORD105133,2021-01-06,CUST5628,Home Office,East,Furniture,Pen,3472.93,3,3246.86,2021,1,January
ORD105134,2024-05-14,CUST6060,Corporate,East,Office Supplies,Desk,9668.73,11,3905.01,2024,5,May
ORD105135,2023-06-25,CUST8747,Home Office,East,Office Supplies,Desk,12585.08,1,1045.6,2023,6,June
ORD105136,2022-01-22,CUST7269,Consumer,South,Furniture,Tablet,8386.04,14,-1808.49,2022,1,January
ORD105137,2022-11-30,CUST7632,Corporate,East,Office Supplies,Chair,4241.26,14,-897.11,2022,11,November
ORD105138,2024-01-05,CUST7755,Consumer,East,Office Supplies,Phone,4306.51,1,654.77,2024,1,January
ORD105139,2024-04-15,CUST7589,Corporate,East,Furniture,Printer,589.76,3,2802.67,2024,4,April
ORD105140,2023-04-07,CUST6589,Corporate,West,Technology,Phone,133.61,11,1550.94,2023,4,April
ORD105141,2021-12-15,CUST3504,Home Office,Central,Technology,Tablet,1966.89,9,2546.51,2021,12,December
ORD105142,2024-07-02,CUST4033,Home Office,South,Office Supplies,Chair,14895.27,9,1993.21,2024,7,July
ORD105143,2021-11-04,CUST9903,Home Office,West,Technology,Monitor,2983.66,3,4576.85,2021,11,November
ORD105144,2024-09-30,CUST3976,Consumer,West,Furniture,Printer,8261.43,6,3512.98,2024,9,September
ORD105145,2024-02-25,CUST2471,Consumer,South,Furniture,Printer,2620.73,2,3703.01,2024,2,February
ORD105146,2021-10-14,CUST7595,Consumer,West,Office Supplies,Printer,13000.61,12,2871.53,2021,10,October
ORD105147,2023-02-05,CUST2142,Consumer,East,Office Supplies,Printer,9943.14,10,-1425.36,2023,2,February
ORD105148,2022-12-26,CUST3568,Consumer,South,Technology,Monitor,11143.36,6,4861.59,2022,12,December
ORD105149,2023-02-01,CUST2608,Corporate,East,Technology,Tablet,12249.31,2,-1508.09,2023,2,February
ORD105150,2022-01-18,CUST6552,Home Office,East,Technology,Laptop,12175.16,14,494.05,2022,1,January
ORD105151,2024-11-30,CUST2897,Corporate,Central,Technology,Chair,158.03,13,3650.34,2024,11,November
